year,age_bp,mean,lo_95,hi_95,n_members,cps_median,dcc_median,gam_median,paico_median,scc_median
-1050,3000.0,0.37939094655064776,0.16915282184220526,0.809694967857758,250,0.6325048826715025,0.369110043377303,0.3749341862754053,0.239914769450487,0.499251039857345
-950,2900.0,0.3617914493296235,0.14291732713325225,0.8096392541611408,250,0.5583364684448975,0.3319800330577445,0.3670140187919772,0.2215094140587165,0.45866576581421203
-850,2800.0,0.34927683501500245,0.11724296927008591,0.7741994709299739,250,0.483471848468236,0.2863221131784135,0.360623227162098,0.20172730637730502,0.4383044816571635
-750,2700.0,0.35221535187650577,0.0844382548570167,0.7426843743192115,250,0.5230121897642506,0.2890958639098575,0.3544529723286445,0.18565750440176498,0.461912699651628
-650,2600.0,0.3261383876000564,0.06170365926287196,0.6378023097697366,250,0.4499676811861,0.2690756806201635,0.34659665829936026,0.1776981562581125,0.4123001932758915
-550,2500.0,0.3337568041615717,0.046772196556360064,0.800298137888528,250,0.5460305587570955,0.2967840147872875,0.3397687712633364,0.16274013017161,0.40879594350202997
-450,2400.0,0.313528544646117,0.04701599324823566,0.621022259276688,250,0.464881810139675,0.28212070589892246,0.3327804865554369,0.1531968512633355,0.40525950107619646
-350,2300.0,0.31610307586923914,0.06651291224265954,0.6851970031625391,250,0.4115819962068465,0.287205537079667,0.3322898510307143,0.1523378128978105,0.4077031136940355
-250,2200.0,0.297483283431652,0.040189326039475295,0.7038782497294247,250,0.3633396313651625,0.29445768387391047,0.3169809330412725,0.13242426501801652,0.38944333876075454
-150,2100.0,0.26547013179197654,0.03730273588545781,0.5717616216041653,250,0.3240023356357315,0.25278724961477095,0.301129041906819,0.11093961919001499,0.317336654055737
-50,2000.0,0.2507990056503349,0.015742645592726777,0.5647072546300267,250,0.283258649369205,0.1990133902940595,0.29140437025119115,0.10243823620124845,0.336583596966181
50,1900.0,0.2415123806068724,0.020557887188198346,0.535586016969193,250,0.35702331016654,0.2025741095314465,0.2804668475704804,0.11647285695445,0.3326617810254965
150,1800.0,0.2520068667638219,0.025712011562584264,0.6013245714122423,250,0.365685570005579,0.2384979120921475,0.27332185306907114,0.10491489101180601,0.34451031205669347
250,1700.0,0.2499046977162936,0.012180538119599432,0.5783601219482105,250,0.3303557560785985,0.22011071865307602,0.2638424346566398,0.06691979639751505,0.373283356079736
350,1600.0,0.201742235636872,-0.03153930454895557,0.483676636630232,250,0.20930445338717651,0.1399999776568575,0.25818580646017897,0.06249763623500745,0.312023315847504
450,1500.0,0.190565490945152,-0.04065986794893189,0.41777920368531285,250,0.18288438357321252,0.1699280560906925,0.24077185127926554,0.05546521140375375,0.24900103853316652
550,1400.0,0.2175648316971181,-0.029770137795707793,0.482482683244591,250,0.2834292518136565,0.2056874966775675,0.22601390023475532,0.0631561329531776,0.331233356411866
650,1300.0,0.224064719749398,-0.013832538998830092,0.569387422622995,250,0.246110906681945,0.2343084634532045,0.2187780400425188,0.06444754643445219,0.3675405242172675
750,1200.0,0.21658956637270743,-0.014514550065845363,0.5926367693317824,250,0.334636850606514,0.249156512245928,0.21130829724489736,0.07395726595119839,0.30738482225143104
850,1100.0,0.19341041800827447,-0.036151341329672605,0.5592729712493533,250,0.192852633888842,0.2159167588932215,0.191442694428128,0.08663548402110771,0.3140132696955335
950,1000.0,0.1630472445033816,-0.09986533894540775,0.43749276930361153,250,0.1315912190644575,0.13759082761651298,0.1820799494557484,0.069345133590295,0.2895228507781035
1050,900.0,0.1247355874827195,-0.11688843263017269,0.41128691771128206,250,0.0891980593081759,0.11595853976168899,0.15492284206525836,0.060346748615043896,0.173945970197232
1150,800.0,0.1183904272686642,-0.12529666182374372,0.42142873739644493,250,0.09231579042898995,0.14017535430532202,0.1345070207553232,0.04332664847977715,0.181289022216968
1250,700.0,0.1054405032325705,-0.20835198261490484,0.40018676525474656,250,-0.0020471575514525997,0.1384563857739485,0.11209443171417705,0.0547055126343784,0.20287811550598
1350,600.0,0.1183641273110725,-0.14148435030699874,0.43591742947680173,250,0.1059075898142353,0.1463295510018395,0.0934195273850691,0.03763147665754775,0.260897967990379
1450,500.0,0.0666987910330613,-0.1929377877601256,0.38529507617618314,250,0.025093136624855697,0.10861353063087151,0.0610487364559647,0.0053897521465124994,0.163258903817198
1550,400.0,0.06631320691740285,-0.16435701233736638,0.4003576791955838,250,0.024995996714265403,0.132255017905855,0.056741334078247094,-0.00014190684965989175,0.176962100273644
1650,300.0,0.079868257304893,-0.2255393599508782,0.35128008321063914,250,0.08064079070085176,0.1113385320312115,0.08671103236969754,0.0010927221742682504,0.12827479506885348
1750,200.0,0.06745662983547834,-0.15712901527499645,0.4578392135355699,250,0.08577296071818044,0.1220350584415075,0.05390008359370385,0.0019258160119707,0.1574524415946375
1850,100.0,5.003593026020603e-17,-0.27580574295587934,0.36673477259892207,250,5.003593026020603e-17,0.0,-4.9873299934333204e-17,0.0,0.0
1950,0.0,0.0566384298816617,-0.210403906112204,0.6549862405967364,250,0.287172737307872,0.17247046793212,-0.041465255512768945,-0.00387889747992555,0.09368559494030246
